Topic,Link
Gossip,www.usmagazine.com/celebrity-news/news/selena-gomez-reunites-with-david-henrie-in-first-instagram-story-w459637/
Gossip,www.bravotv.com/the-daily-dish/blac-chynas-kardashian-lawsuit-update
Gossip,variety.com/2018/film/news/mamma-mia-sequel-here-we-go-again-cher-ol-parker-1202877503/
Gossip,www.ibtimes.co.uk/brad-pitt-george-clooneys-friendship-wasnt-destroyed-by-angeline-jolie-despite-claims-1610558
Gossip,www.usmagazine.com/celebrity-news/news/portia-de-rossi-ellen-divorce-rumors-make-us-feel-accepted/
Gossip,www.teenvogue.com/story/kylie-jenner-spoiled-a-major-plot-point-of-the-handmaids-tale-on-instagram
Gossip,www.marieclaire.com/politics/news/a25465/celebrity-reactions-trump-press-conference/
Gossip,www.huffingtonpost.com/entry/kylie-jenner-new-mom-changing-diapers_us_5ae9c564e4b06748dc8e6ed4
Gossip,www.mirror.co.uk/news/uk-news/meghan-markle-words-what-duchess-13021814
Gossip,marriedbiography.com/scandalous-reports-about-christina-milian-and-karrueche-tran-being-more-than-friends-circulating-gossip-cop-clears-the-air/
Gossip,www.newidea.com.au/brad-pitt-jennifer-aniston-wed-in-missouri
Gossip,www.elle.com.au/beauty/selena-gomez-hair-17574
Gossip,www.foxnews.com/entertainment/2017/07/24/flip-or-flops-christina-el-moussa-headed-to-real-housewives-not-so-fast.html
Gossip,www.romper.com/p/are-prince-harry-meghan-markle-living-together-now-they-did-long-distance-for-a-long-time-9097519
Gossip,www.usmagazine.com/celebrity-news/news/inside-julia-roberts-danny-moders-really-solid-marriage/
Gossip,www.telegraph.co.uk/news/2016/06/15/jennifer-aniston-pregnant-with-miracle-baby-aged-47-with-husband/
Gossip,www.today.com/popculture/blake-shelton-remembers-brother-s-death-27-years-ago-it-t118783
Gossip,www.teenvogue.com/story/paris-jackson-denies-relationship-trevor-donovan
Gossip,www.newidea.com.au/david-schwimmer-wants-to-win-jennifer-aniston-back
Gossip,www.hollywoodreporter.com/news/oscars-2017-memoriam-snubs-garry-shandling-robert-vaughn-980116
Gossip,www.usmagazine.com/celebrity-news/news/selena-gomez-justin-bieber-reunited-after-her-kidney-transplant/
Gossip,www.bustle.com/articles/139629-why-did-brad-pitt-dye-his-hair-it-wasnt-because-he-wanted-to-jump-on-the
Gossip,www.wonderwall.com/celebrity/george-clooney-rented-private-island-for-amal-clooney-birthday-3012609.article?photoId=1015254
Gossip,variety.com/2017/music/news/celebrities-react-chuck-berry-death-1202011585/
Gossip,www.vulture.com/2018/03/what-we-know-about-the-weeknd-and-selena-from-his-new-ep.html
Gossip,www.thesun.co.uk/tvandshowbiz/4214748/the-kardashians-are-desperately-trying-to-rescue-kylie-jenners-new-show-after-its-slammed-as-the-fakest-reality-show-ever/
Gossip,www.intouchweekly.com/posts/blac-chyna-pregnant-159039
Gossip,www.ibtimes.co.in/brad-pitt-jennifer-aniston-met-secretly-london-775280
Gossip,www.usmagazine.com/celebrity-news/news/britney-spears-angry-over-child-support-battle/
Gossip,www.wmagazine.com/story/miley-cyrus-liam-hemsworth-more-private-breakup
Gossip,www.newidea.com.au/kim-kardashian-kanye-west-announce-divorce-report
Gossip,www.usmagazine.com/celebrity-news/news/katie-holmes-and-jamie-foxx-why-they-went-public-now-w502589/
Gossip,www.thesun.co.uk/fabulous/6286606/prince-harrys-exes-invited-royal-wedding/
Gossip,www.latimes.com/entertainment/la-et-entertainment-news-updates-july-robert-pattinson-fka-1501088351-htmlstory.html
Gossip,www.newidea.com.au/meghan-markle-kate-middleton-cant-stand-each-other
Gossip,www.countryliving.com/life/entertainment/a19839548/tim-mcgraw-faith-hill-swimsuits/
Gossip,www.mirror.co.uk/3am/celebrity-news/meghan-markles-maid-honour-reveals-11625276
Gossip,www.etonline.com/news/219357_ryan_reynolds_steve_martin_and_more_stars_react_to_glenne_headly_death
Gossip,www.thesun.co.uk/tvandshowbiz/6149389/kim-kardashians-khloe-kourtney-unfollow-kanye-west-twitter/
Gossip,www.celebdirtylaundry.com/2017/ellen-degeneres-divorce-reports-forgotten-after-gushing-over-beautiful-wife-portia-de-rossi-marriage-salvaged-for-time-being/
Gossip,www.independent.co.uk/news/uk/home-news/meghan-markle-harry-engaged-live-updates-royal-wedding-date-photos-latest-news-when-suits-a8077801.html
Gossip,www.dailymail.co.uk/tvshowbiz/article-5885707/Nicole-Kidman-Keith-Urban-celebrate-12th-wedding-anniversary.html
Gossip,heavy.com/entertainment/2017/08/chris-pratt-anna-faris-separating-divorce-children-cheating-rumors-photos/
Gossip,www.vanityfair.com/hollywood/2017/12/billy-bush-donald-trump-access-hollywood-op-ed-colbert
Gossip,www.usmagazine.com/celebrity-news/news/ethan-hawke-is-on-angelina-jolies-christmas-card-list-201561/
Gossip,klou.iheart.com/content/2017-01-20-celebrities-thank-barack-obama-on-last-day-as-president/
Gossip,deadline.com/2017/10/fixer-upper-november-premiere-date-fifth-final-season-hgtv-1202191247/
Gossip,www.ibtimes.com/jennifer-aniston-not-reconciling-justin-theroux-after-failed-brad-pitt-romance-2676084
Gossip,www.usmagazine.com/celebrity-moms/news/kim-kardashian-kanye-wests-last-embryo-for-baby-no-4-is-a-boy/
Gossip,www.telegraph.co.uk/culture/film/oscars/12178330/Kate-and-Leo-the-19-year-friendship-thats-kept-everyone-guessing.html
Gossip,www.thewrap.com/ashton-kutcher-calls-out-tabloid-for-cheating-story-these-magazines-lack-integrity/
Gossip,www.thesun.co.uk/tvandshowbiz/3221562/sophia-thomalla-gavin-rossdale-girlfriend-german-tv-presenter/
Gossip,www.ibtimes.co.in/angelina-jolie-was-hospital-wasting-away-749668
Gossip,www.usmagazine.com/celebrity-news/news/blake-shelton-gwen-stefani-saved-my-life-after-divorce-w431463/
Gossip,www.popsugar.com/celebrity/Emma-Stone-Justin-Theroux-France-Pictures-May-2018-44889690
Gossip,variety.com/2017/tv/news/jill-duggar-jessa-duggar-in-touch-josh-duggar-privacy-1202438011/
Gossip,www.dailymail.co.uk/news/article-3066700/A-surrogate-gave-birth-Kate-say-Russians-Pro-Kremlin-newspaper-makes-series-bizarre-claims-birth.html
Gossip,www.townandcountrymag.com/society/a15845582/what-matt-lauer-is-doing-now/
Gossip,www.mirror.co.uk/3am/celebrity-news/kim-kardashian-not-date-calum-9637738
Gossip,toofab.com/2017/07/08/ivanka-trump-g20-donald-trump-twitter-reactions/
Gossip,www.wonderwall.com/news/kim-kardashian-not-upset-about-kanye-west-cosmetics-line-despite-report-1960172.article?photoId=189340
Gossip,www.enstarz.com/articles/198685/20171123/justin-bieber-unlikes-selena-gomez-instagram-photo-did-they-split.htm
Gossip,www.usmagazine.com/celebrity-news/news/kim-kardashian-and-kanye-wests-cars-burglarized/
Gossip,www.betrendsetter.com/demi-lovato-plastic-surgery-before-and-after-photos/
Gossip,www.thesun.co.uk/tvandshowbiz/4373157/brad-pitt-apologises-to-jennifer-aniston-for-leaving-her-for-angelina-jolie/
Gossip,variety.com/2015/tv/news/bruce-jenner-caitlyn-jenner-transition-new-york-times-story-1201513335/
Gossip,www.newidea.com.au/meghan-markle-prince-harry-twins-confirmed
Gossip,www.dailymail.co.uk/tvshowbiz/article-3962280/Jennifer-Lawrence-reveals-BFF-Emma-Stone-texted-single-day-year.html
Gossip,www.teenvogue.com/story/selena-gomez-doctors-office
Gossip,y1025.iheart.com/content/2017-08-01-kim-kardashian-sued-for-allegedly-stealing-lighting-technique-for-selfies/
Gossip,www.dailymail.co.uk/tvshowbiz/article-4205784/Paris-Jackson-goes-braless-split-boyfriend-emerges.html
Gossip,www.today.com/popculture/prince-harry-proposed-meghan-markle-cozy-night-while-roasting-chicken-t119321
Gossip,www.latimes.com/politics/washington/la-na-essential-washington-updates-trump-warns-north-korea-of-fire-and-1502220642-htmlstory.html
Gossip,closeronline.co.uk/celebrity/news/celebrity-conspiracy-theories-kate-middleton-urrogate-pregnancy-marilyn-monroe-o/
Gossip,www.vanityfair.com/style/2018/05/jada-pinkett-smith-gabrielle-union-feud-reconciliation
Gossip,www.vanityfair.com/style/2017/03/katie-holmes-on-parenthood-and-tabloids
Gossip,www.dailymail.co.uk/news/article-5140059/Meghan-Markles-parents-Tom-Dorias-wedding-revealed.html
Gossip,www.inquisitr.com/4893529/jessica-simpsons-bikini-body-pics-lead-to-bogus-depression-weight-gain-claims/
Gossip,www.teenvogue.com/story/gigi-hadid-victorias-secret-fashion-show-quit-china-ban-internet-reactions
Gossip,www.hollywoodreporter.com/news/harrison-ford-goes-trump-administration-environmental-honor-1054597
Gossip,www.girlfriend.com.au/scott-disick-is-being-tested-for-paternity-of-kylie-jenners-baby
Gossip,www.theguardian.com/science/brain-flapping/2015/nov/04/robin-williams-depression-and-dementia-the-clinical-picture
Gossip,www.mercurynews.com/2017/07/25/maybe-justin-bieber-wants-to-start-his-own-church-report-from-down-under-says/
Gossip,www.mirror.co.uk/3am/celebrity-news/caitlyn-jenner-to-marry-transgender-12459326
Gossip,www.dailymail.co.uk/tvshowbiz/article-5850863/Bindi-Irwin-sparks-engagement-speculation-Chandler-Powell.html
Gossip,player.fm/series/daily-update-jeff-bezos/rihanna-boyfriend-hassan-jameel-have-not-split-despite-claims-she-dumped-him
Gossip,www.usmagazine.com/celebrity-moms/news/george-clooney-shows-off-pics-of-his-twins-jokes-theyre-like-models/
Gossip,www.nbcnews.com/news/sports/venus-williams-after-wimbledon-loss-spain-s-garbi-e-muguruza-n783331
Gossip,www.thesun.co.uk/tvandshowbiz/celebrities/6644453/katie-holmes-jamie-foxx-split-wedding-tom-cruise/
Gossip,www.express.co.uk/entertainment/films/883266/Fifty-Shades-Freed-Jamie-Dornan-Dakota-Johnson-friends-feud-row-footage-watch
Gossip,www.goodhousekeeping.com/health/diet-nutrition/news/a47803/gordon-ramsay-weight-loss/
Gossip,www.ibtimes.com/meghan-markle-not-lonely-frustrated-she-adjusts-royal-life-2658937
Gossip,variety.com/2017/biz/news/hollywood-reacts-senate-healthcare-vote-debate-obamacare-1202506483/
Gossip,variety.com/2018/film/news/johnny-depp-rolling-stone-profile-amber-heard-1202853819/
Gossip,www.refinery29.com/2017/09/170724/sophie-turner-joe-jonas-dog-porky-basquait
Gossip,www.dailymail.co.uk/tvshowbiz/article-5736741/Selena-Gomez-Justin-Theroux-just-friends-Jennifer-Aniston-not-happy.html
Gossip,www.nbcnews.com/pop-culture/celebrity/george-takei-pranks-twitter-april-fool-s-congressional-run-n741621
Gossip,www.thedailybeast.com/katie-holmes-long-road-to-freedom-from-tom-cruise
Gossip,www.hollywoodreporter.com/news/george-clooney-opens-up-parenting-twins-denies-using-fertility-drugs-1034974
Gossip,www.foxnews.com/entertainment/2018/07/13/gwen-stefani-denies-reports-shes-struggling-to-sell-las-vegas-residency-tickets.html
Gossip,www.mercurynews.com/2018/08/22/jennifer-garner-watches-helplessly-as-ben-affleck-returns-to-womanizing-ways/
Gossip,www.intouchweekly.com/posts/khloe-kardashian-tristan-thompson-engaged-144470
Gossip,www.mirror.co.uk/3am/celebrity-news/angelina-jolie-could-lose-custody-12694671
Gossip,www.usmagazine.com/celebrity-news/pictures/kylie-jenner-and-travis-scott-relationship-timeline-w505074/
Gossip,www.ibtimes.com/brad-pitt-did-not-hit-margot-robbie-pre-oscar-party-2662821
Gossip,www.usmagazine.com/celebrity-news/news/meghan-markle-pens-emotional-essay-about-being-a-biracial-actress-w455378/
Gossip,www.lifeandstylemag.com/posts/sofia-richie-kourtney-kardashian-151741
Gossip,www.ibtimes.com/jennifer-garner-braves-rain-run-errands-after-ben-affleck-reunion-2659327
Gossip,www.ibtimes.co.in/miley-cyrus-pregnancy-singer-wants-have-baby-liam-hemsworth-750840
Gossip,www.who.com.au/kanye-west-confirms-he-got-addicted-to-opioids-after-undergoing-lipo-suction-surgery
Gossip,deadline.com/2017/11/larry-david-snl-monologue-concentration-camps-reaction-1202202297/
Gossip,www.newidea.com.au/suri-cruise-secret-plea-to-tom-cruise
Gossip,www.elle.com/culture/celebrities/a21094079/meghan-markle-prince-harry-baby-plans-report/
Gossip,www.cosmopolitan.com/health-fitness/a58235/selena-gomez-trainer-amy-rosoff-davis-diet-fitness-tips/
Gossip,www.newidea.com.au/jennifer-aniston-reportedly-pregnant-with-brad-pitts-baby
Gossip,www.dailymail.co.uk/femail/article-3688685/Thank-God-didn-t-end-Botched-Kylie-Jenner-admits-lips-BIG-started-plumping-pout-fillers-two-years-ago.html
Gossip,www.mercurynews.com/2018/04/11/ballistic-khloe-kardashian-may-be-having-early-contractions-family-rushes-to-cleveland/
Gossip,www.elitedaily.com/p/video-of-kim-kardashian-having-a-panic-attack-on-kuwtk-is-so-so-heartbreaking-2805601
Gossip,www.dailymail.co.uk/tvshowbiz/article-3799051/Khloe-Kardashian-32-flashes-band-wedding-finger-snuggling-new-NBA-beau-Tristan-Thompson-25.html
Gossip,www.foxnews.com/entertainment/2018/06/27/blake-shelton-opens-new-restaurant-in-nashville-it-seems-too-good-to-be-true.html
Gossip,www.lifeandstylemag.com/posts/miley-cyrus-jennifer-hudson-drama-145073
Gossip,www.thewrap.com/sandra-bullock-hollywood-sexism-considered-leaving/
Gossip,www.dailymail.co.uk/tvshowbiz/article-5852667/Spice-Girls-reunion-cancelled-AGAIN.html
Gossip,www.newidea.com.au/brad-pitt-jennifer-aniston-secret-meetups
Gossip,www.usmagazine.com/stylish/news/catherine-zeta-jones-carys-zeta-douglas-on-town-country-cover/
Gossip,www.nytimes.com/2015/11/22/magazine/the-women-of-hollywood-speak-out.html
Gossip,www.goodhousekeeping.com/beauty/fashion/a20976927/princess-diana-jewelry/
Gossip,variety.com/2018/film/reviews/a-star-is-born-review-lady-gaga-bradley-cooper-1202922858/
Gossip,www.hollywoodreporter.com/features/steven-spielberg-meryl-streep-trump-news-why-post-had-be-made-i-know-is-scared-1064361
Gossip,www.ibtimes.com/queen-elizabeth-didnt-blast-meghan-markle-diva-behavior-report-says-2701533
Gossip,www.express.co.uk/travel/activity/736598/south-africa-safari-travel-adventure-big-five-prince-harry
Gossip,www.dailymail.co.uk/tvshowbiz/article-4639014/Brad-Pitt-Sienna-Miller-cosy-Glastonbury-party.html
Gossip,www.billboard.com/articles/columns/latin/7640475/paulina-rubio-selena-gomez-dj-snake
Gossip,www.newidea.com.au/brad-pitt-crushing-on-margot-robbie
Gossip,www.elle.com/culture/celebrities/a22221490/taylor-swift-joe-alwyn-breakup-speculation-necklace-nyc-outing/
Gossip,www.express.co.uk/life-style/life/982862/kate-middleton-marathons-royal-rules
Gossip,www.intouchweekly.com/posts/sofia-richie-copying-kourtney-kardashian-154335
Gossip,www.mercurynews.com/2018/06/25/why-did-kanye-west-think-that-kim-kardashian-might-divorce-him/
Gossip,www.rollingstone.com/culture/culture-news/solar-eclipse-2017-lady-gaga-the-rock-katy-perry-more-react-119979/
Gossip,www.elle.com/culture/celebrities/news/a37120/tom-hiddleston-gushing-about-taylor-swift-mtv-uk/
Gossip,www.newidea.com.au/nicole-kidmans-miracle-baby
Gossip,screenrant.com/batgirl-movie-kristen-stewart-type-cast/
Gossip,www.latinpost.com/articles/42603/20150313/jada-pinkett-smith-jealous-husbands-will-relationship-margot-robbie.htm
Gossip,www.dailymail.co.uk/tvshowbiz/article-5788607/Emma-Stone-wears-red-hot-swimsuit-relaxing-eligible-bachelor-Justin-Theroux-France.html
Gossip,www.cbsnews.com/news/report-jennifer-garner-took-ben-affleck-back-to-rehab/
Gossip,www.lifeandstylemag.com/posts/gwen-stefani-blake-shelton-split-133031/photos/gwen-blake-4-235842
Gossip,www.bbc.com/news/entertainment-arts-41035371
Gossip,www.dailymail.co.uk/tvshowbiz/article-5014377/Selena-Gomez-Justin-Bieber-hang-LA-home.html
Gossip,www.vogue.co.uk/article/rihanna-coachella-2018-wardrobe-interview
Gossip,www.express.co.uk/news/royal/974024/Royal-wedding-2018-Meghan-Markle-wedding-dress-Stells-McCartney-bring-joy-austere-life
Gossip,www.today.com/popculture/julia-roberts-joins-instagram-simple-message-love-t132079
Gossip,www.thesun.co.uk/tvandshowbiz/1917422/kanye-west-net-worth-kim-kardashian-songs/
Gossip,www.billboard.com/articles/news/8249682/barbra-streisand-talks-metoo-a-star-is-born-remake-with-lady-gaga
Gossip,uinterview.com/news/who-is-pepe-munoz-details-on-celine-dions-alleged-news-boyfriend/
Gossip,www.usmagazine.com/celebrity-news/news/taylor-swift-nods-at-joe-alwyn-relationship-in-concert-speech/
Gossip,www.elle.com/culture/celebrities/a20122925/miley-cyrus-on-living-with-liam-hemsworth-pranks/
Gossip,www.mercurynews.com/2018/03/14/after-everything-ben-affleck-wishes-he-could-win-jennifer-garner-back-new-report-says/
Gossip,www.marieclaire.com/celebrity/a19655273/angelina-jolie-brad-pitt-divorce-finalized/
Gossip,www.dailymail.co.uk/news/article-4569118/Kathy-Griffin-feels-betrayed-CNN-s-Anderson-Cooper.html
Gossip,www.usmagazine.com/celebrity-news/news/hailee-steinfeld-denies-justin-bieber-dating-rumors-w480518/
Gossip,www.newidea.com.au/jennifer-aniston-confronts-brad-pitt-new-girlfriend-neri-oxman
Gossip,www.romper.com/p/is-beyonce-at-the-2018-grammys-twitter-is-searching-for-the-star-8041861
Gossip,www.wonderwall.com/celebrity/jessica-simpson-does-not-spend-100000-per-month-on-food-delivery-despite-report-3015152.article
Gossip,www.newidea.com.au/will-and-kate-christmas-coronation
Gossip,www.teenvogue.com/story/miley-cyrus-liam-hemsworth-wedding-rumors-fueled-matching-rings
Gossip,www.newidea.com.au/brad-pitt-moves-in-with-kate-hudson
Gossip,www.sheknows.com/entertainment/articles/1004789/the-new-lone-ranger-who-is-armie-hammer
Gossip,www.dailymail.co.uk/tvshowbiz/article-5804467/Sofia-Richies-dad-Lionel-threatened-cut-didnt-dump-cheating-Scott-Disick.html
Gossip,www.ibtimes.com/jennifer-garners-kids-have-not-met-josh-duhamel-report-says-2648147
Gossip,www.biography.com/people/mariah-carey-9542177
Gossip,time.com/5192470/royal-baby-name-louis-arthur-charles/
Gossip,www.intouchweekly.com/posts/ben-affleck-and-jennifer-lopez-alex-rodriguez-134094
Gossip,www.dailymail.co.uk/tvshowbiz/article-5175487/Pitt-Lawrence-enjoyed-late-nights-together.html
Gossip,www.intouchweekly.com/posts/alex-rodriguez-cheated-on-jennifer-lopez-153623
Gossip,www.dailymail.co.uk/tvshowbiz/article-3496277/Russell-Crowe-reveals-s-lost-impressive-24-kgs-stacking-weight-movie-role-Nice-Guys.html
Gossip,www.vogue.co.uk/gallery/cindy-crawford-kaia-gerber-modelling-advice
Gossip,www.harpersbazaar.com/celebrity/latest/a19692741/ryan-reynolds-blake-lively-split-rumors-response/
Gossip,www.cbsnews.com/news/royal-wedding-rules-the-dress-the-bouquet-traditions-meghan-markle-will-follow/
Gossip,www.dailymail.co.uk/tvshowbiz/article-6095635/Ryan-Seacrest-looks-lovingly-girlfriend-Shayna-Taylor-enjoy-yacht-time-France.html
Gossip,player.fm/series/dish-nation/ep-259-083018-kanye-west-tearfully-apologizes-for-saying-slavery-is-a-choice
Gossip,www.wsj.com/articles/the-examined-life-of-angelina-jolie-pitt-1446687750
Gossip,www.refinery29.com/2018/08/206132/katie-holmes-jamie-foxx-relationship-timeline-explained
Gossip,www.elle.com/culture/celebrities/a22580511/meghan-markle-first-royal-birthday-plans/
Gossip,www.dailystar.co.uk/showbiz-tv/music/534893/Cheryl-Justin-Bieber-collaboration-Chezza-Cheryl-Cole-Fernandez-Versini
Gossip,www.dailymail.co.uk/tvshowbiz/article-5901895/Katie-Holmes-steps-New-York-Jamie-Foxx-performs-Atlantic-City-split-denial.html
Gossip,variety.com/2017/tv/news/kardashians-e-renewed-kuwtk-salary-1202598189/
Gossip,www.hollywoodreporter.com/news/marion-cotillard-gets-lip-injections-movie-role-983945
Gossip,mashable.com/2018/05/30/kim-kardashian-meeting-donald-trump-prison-reform/
Gossip,www.thelist.com/110590/kate-middleton-meghan-markle-relationship/
Gossip,www.usmagazine.com/celebrity-news/news/teresa-giudice-opens-up-about-her-dinner-with-divorce-lawyer/
Gossip,www.usmagazine.com/celebrity-news/news/angelina-jolie-is-single-not-dating-real-estate-agent/
Gossip,www.express.co.uk/news/royal/962248/prince-william-royal-wedding-prince-harry-meghan-markle
Gossip,www.mirror.co.uk/3am/celebrity-news/kim-kardashian-shares-adorable-video-12855805
Gossip,www.dailymail.co.uk/tvshowbiz/article-4638124/Russell-Crowe-dating-Love-Child-s-Sophia-Forrest-22.html
Gossip,www.girlfriend.com.au/kourtney-kardashian-blasts-khloe-on-kuwtk
Gossip,mashable.com/2018/03/28/dawsons-creek-reunion-katie-holmes-joshua-jackson-love/
Gossip,variety.com/2018/tv/news/michael-strahan-sara-haines-good-morning-america-1202880388/
Gossip,www.smh.com.au/lifestyle/beauty/who-would-have-thought-kylie-would-be-the-most-successful-kardashian-20180712-p4zqyt.html
Gossip,www.thesun.co.uk/tvandshowbiz/6922995/lamar-odom-turns-down-celebrity-big-brother-2018-khloe-kardashian/
Gossip,www.express.co.uk/news/royal/995722/Thomas-Markle-Meghan-Markle-Prince-Harry-cut-him-off-paparazzi-scandal-Kensington-Palace
Gossip,onairwithryan.iheart.com/featured/ryan-seacrest/content/2018-08-23-why-debra-messing-was-nervous-to-star-in-searching/
Gossip,www.usmagazine.com/celebrity-news/pictures/katie-holmes-and-jamie-foxx-a-timeline-of-their-relationship-w482707/
Gossip,www.huffingtonpost.com/entry/chrissy-teigen-john-legend-phone-chargers_us_5a7c63e9e4b044b3821a25b5
Gossip,www.dailymail.co.uk/tvshowbiz/article-3946954/Andy-Cohen-recalls-Jennifer-Aniston-John-Mayer-s-awkward-run-claims-Friends-star-t-stand-ex-seven-years-split.html
Gossip,www.scmp.com/news/world/europe/article/2146295/meghan-markles-father-says-he-wants-walk-his-daughter-down-aisle
Gossip,www.usmagazine.com/celebrity-news/news/ozzy-osbourne-opens-up-about-cheating-on-sharon-osbourne-w503444/
Gossip,www.chicagotribune.com/entertainment/tv/ct-mov-how-we-talk-about-domestic-violence-movies-0216-story.html
Gossip,www.elle.com/culture/celebrities/a19479151/miley-cyrus-liam-hemsworth-secret-wedding-planning/
Gossip,www.usmagazine.com/celebrity-news/news/tom-cruise-reportedly-hasnt-seen-daughter-suri-in-years-w434605/
Gossip,marriedbiography.com/dating-affair-kristen-stewart-stella-still-happening-despite-rumors-split/
Gossip,www.foxnews.com/entertainment/2017/07/12/donald-trump-jr-releases-email-exchange-celebrities-on-twitter-react.html
Gossip,gulfnews.com/life-style/celebrity/hollywood/selena-gomez-terrified-of-recording-new-album-1.2220091
Gossip,www.telegraph.co.uk/news/2017/08/22/hollywood-bollywood-gender-pay-gap-revealed-highest-paid-actress/
Gossip,www.thesun.co.uk/tvandshowbiz/3375378/kourtney-kardashian-boyfriend-younes-bendjima-children/
Gossip,www.harpersbazaar.com/uk/celebrities/news/a19871290/rachel-weisz-daniel-craig-marriage/
Gossip,www.hollywoodreporter.com/live-feed/reese-witherspoon-jennifer-aniston-apple-drama-replaces-showrunners-1099570
Gossip,www.kinggossip.com/gossip-rumors/celebrities-react-donald-trump-press-conference-speech-bashing-media-bragging-about-administration-gossip-cop/
Gossip,www.usmagazine.com/celebrity-news/news/prince-harry-meghan-markle-were-exhausted-in-this-wedding-photo/
Gossip,marriedbiography.com/caitlyn-jenner-dating-someone-name-linked/
Gossip,www.ibtimes.co.in/kate-middletons-pregnancy-spoiled-prince-harry-meghan-markle-engagement-wedding-plans-742788
Gossip,www.ibtimes.com/truth-about-jennifer-garner-ben-affleck-planning-renew-wedding-vows-2712787
Gossip,stylecaster.com/beyonce-pregnant-fourth-child-video/
Gossip,www.cynopsis.com/051917-industry-reacts-to-death-of-roger-ailes-snl-vet-heads-for-earlier-pastures-catherine-zeta-jones-turns-to-drugs-for-lifetime-movie/
Gossip,marriedbiography.com/ashton-kutcher-and-mila-kunis-announce-their-divorce-reason-jealousy-in-their-married-life-career/
Gossip,www.celebdirtylaundry.com/2017/jamie-dornan-dakota-johnson-fifty-shades-darker-sex-scenes-horrible-reshoot-film-bad-in-bed/
Gossip,www.nydailynews.com/news/national/kim-kardashian-bound-begging-life-paris-robbery-article-1.2815551
Gossip,www.elle.com/culture/celebrities/a22329804/kourtney-kardashian-younes-bendjimas-instagram-comment-reaction-report/
Gossip,www.wonderwall.com/news/pregnant-miranda-kerr-has-reportedly-already-spent-250k-nursery-3010942.article
Gossip,www.newidea.com.au/inside-brad-pitt-and-jennifer-aniston-romantic-honeymoon
Gossip,www.elle.com/culture/celebrities/a12115489/selena-gomez-and-the-weeknd-relationship-timeline/
Gossip,www.harpersbazaar.com/celebrity/latest/a20094731/meghan-markle-engagement-ring-cost/
Gossip,www.newidea.com.au/jennifer-aniston-confronts-justin-theroux-lover-emma-stone
Gossip,www.nj.com/sports/index.ssf/2017/07/trouble_in_paradise_yankees_alex_rodriguez_jennife.html
Gossip,babe.net/2017/11/17/justin-bieber-apparently-wrote-a-love-bible-about-selena-gomez-and-its-sweet-but-super-weird-21596
Gossip,www.thewrap.com/caitlyn-jenner-experienced-sex-change-regret-might-de-transition-biographer-says/
Gossip,www.dailymail.co.uk/wires/afp/article-6109843/Myanmar-dam-overflow-floods-100-villages.html
Gossip,www.foxnews.com/entertainment/2017/04/22/2020-recap-caitlyn-jenner-confirms-underwent-final-surgery-in-gender-reassignment.html
Gossip,www.dailymail.co.uk/tvshowbiz/article-5465943/Kourtney-Kardashian-deletes-Insta-unfollowing-toy-boy-Younes.html
Gossip,www.dailymail.co.uk/femail/article-5651287/Will-Harry-Meghan-JOINT-stag-hen-do.html
Gossip,www.newidea.com.au/jennifer-aniston-dodges-question-about-justin-theroux-during-interview-with-ellen-degeneres
Gossip,comicbook.com/dc/2017/08/19/wonder-woman-2-cast-charlize-theron/
Gossip,www.bravotv.com/the-daily-dish/kim-kardashian-kanye-west-holiday-photo-2016
Gossip,www.womansday.com/life/entertainment/news/a60990/who-does-ryan-seacrest-date/
Gossip,www.usmagazine.com/celebrity-news/news/kourtney-kardashian-and-younes-bendjima-split-after-nearly-two-years/
Gossip,www.dailymail.co.uk/news/article-4746916/Kris-Jenner-s-fiance-says-sleeping-OJ-Simpson.html
Gossip,www.nme.com/news/music/justin-bieber-selena-gomez-back-together-2246433
Gossip,www.theguardian.com/tv-and-radio/2017/jan/28/gavin-rossdale-the-voice-gwen-stefani
Gossip,www.cosmopolitan.com/entertainment/celebs/a22625830/khloe-kardashian-boycotting-facetime-true/
Gossip,www.digitalspy.com/showbiz/star-wars/news/a831049/star-wars-mark-hamill-mocks-death-hoax/
Gossip,www.newidea.com.au/jennifer-aniston-furious-as-friend-emma-stone-spotted-getting-cozy-with-justin-theroux
Gossip,www.dailymail.co.uk/tvshowbiz/article-3594019/Ryan-Gosling-says-quit-smokin-filming-Nice-Guys.html
Gossip,deadline.com/2018/06/johnny-depp-fraud-lawsuit-no-delay-rolling-stone-interview-1202415951/
Gossip,www.glamour.com/story/ryan-reynolds-responded-again-to-rumors-of-blake-lively-split
Gossip,screencrush.com/boondock-saints-tv-series-norman-reedus/
Gossip,comicbook.com/dc/2018/06/14/aquaman-movie-nicole-kidman-jason-momoa-amber-heard/
Gossip,www.ok.co.uk/celebrity-news/1263478/scott-disick-desperate-kardashians-accept-girlfriend-sofia-richie-kourtney-kardashian-kuwtk
Gossip,www.mirror.co.uk/3am/celebrity-news/weird-marriage-rules-tom-cruise-11126495
Gossip,www.harpersbazaar.com/celebrity/latest/a22007333/katie-holmes-and-jamie-foxx-relationship-timeline/
Gossip,www.nytimes.com/interactive/2017/12/13/opinion/contributors/salma-hayek-harvey-weinstein.html
Gossip,www.elitedaily.com/p/kendall-jenners-instagram-comment-about-scott-disick-sofia-richie-is-so-shady-8038538
Gossip,www.plasticsurgerypeople.com/beyonce-plastic-surgery/
