Index,Topic,Link,Date
1081,Gossip,www.countryliving.com/life/entertainment/a19839548/tim-mcgraw-faith-hill-swimsuits/,2018-04-17
1082,Gossip,www.mirror.co.uk/3am/celebrity-news/meghan-markles-maid-honour-reveals-11625276,2017-12-02
1083,Gossip,www.etonline.com/news/219357_ryan_reynolds_steve_martin_and_more_stars_react_to_glenne_headly_death,2017-06-09
1084,Gossip,www.thesun.co.uk/tvandshowbiz/6149389/kim-kardashians-khloe-kourtney-unfollow-kanye-west-twitter/,2018-04-26
1085,Gossip,www.celebdirtylaundry.com/2017/ellen-degeneres-divorce-reports-forgotten-after-gushing-over-beautiful-wife-portia-de-rossi-marriage-salvaged-for-time-being/,2017-01-19
1086,Gossip,www.independent.co.uk/news/uk/home-news/meghan-markle-harry-engaged-live-updates-royal-wedding-date-photos-latest-news-when-suits-a8077801.html,2017-11-28
1087,Gossip,www.dailymail.co.uk/tvshowbiz/article-5885707/Nicole-Kidman-Keith-Urban-celebrate-12th-wedding-anniversary.html,2018-06-26
1088,Gossip,heavy.com/entertainment/2017/08/chris-pratt-anna-faris-separating-divorce-children-cheating-rumors-photos/,2017-08-07
1089,Gossip,www.vanityfair.com/hollywood/2017/12/billy-bush-donald-trump-access-hollywood-op-ed-colbert,2017-12-05
1090,Gossip,www.usmagazine.com/celebrity-news/news/ethan-hawke-is-on-angelina-jolies-christmas-card-list-201561/,2015-01-06
1091,Gossip,klou.iheart.com/content/2017-01-20-celebrities-thank-barack-obama-on-last-day-as-president/,2017-01-20
1092,Gossip,deadline.com/2017/10/fixer-upper-november-premiere-date-fifth-final-season-hgtv-1202191247/,2017-10-19
1093,Gossip,www.ibtimes.com/jennifer-aniston-not-reconciling-justin-theroux-after-failed-brad-pitt-romance-2676084,2018-04-28
1094,Gossip,www.usmagazine.com/celebrity-moms/news/kim-kardashian-kanye-wests-last-embryo-for-baby-no-4-is-a-boy/,2018-08-21
1095,Gossip,www.telegraph.co.uk/culture/film/oscars/12178330/Kate-and-Leo-the-19-year-friendship-thats-kept-everyone-guessing.html,2016-02-29
1096,Gossip,www.thewrap.com/ashton-kutcher-calls-out-tabloid-for-cheating-story-these-magazines-lack-integrity/,2017-07-10
1097,Gossip,www.thesun.co.uk/tvandshowbiz/3221562/sophia-thomalla-gavin-rossdale-girlfriend-german-tv-presenter/,2017-09-20
1098,Gossip,www.ibtimes.co.in/angelina-jolie-was-hospital-wasting-away-749668,2017-11-16
1099,Gossip,www.usmagazine.com/celebrity-news/news/blake-shelton-gwen-stefani-saved-my-life-after-divorce-w431463/,2016-07-28
1100,Gossip,www.popsugar.com/celebrity/Emma-Stone-Justin-Theroux-France-Pictures-May-2018-44889690,2018-05-31
1101,Gossip,variety.com/2017/tv/news/jill-duggar-jessa-duggar-in-touch-josh-duggar-privacy-1202438011/,2017-05-19
1102,Gossip,www.dailymail.co.uk/news/article-3066700/A-surrogate-gave-birth-Kate-say-Russians-Pro-Kremlin-newspaper-makes-series-bizarre-claims-birth.html,2015-05-04
1103,Gossip,www.townandcountrymag.com/society/a15845582/what-matt-lauer-is-doing-now/,2021-10-19
1104,Gossip,www.mirror.co.uk/3am/celebrity-news/kim-kardashian-not-date-calum-9637738,2017-01-17
1105,Gossip,toofab.com/2017/07/08/ivanka-trump-g20-donald-trump-twitter-reactions/,2017-08-07
1106,Gossip,www.wonderwall.com/news/kim-kardashian-not-upset-about-kanye-west-cosmetics-line-despite-report-1960172.article?photoId=189340,2017-02-25
1108,Gossip,www.enstarz.com/articles/198685/20171123/justin-bieber-unlikes-selena-gomez-instagram-photo-did-they-split.htm,2017-11-23
1109,Gossip,www.usmagazine.com/celebrity-news/news/kim-kardashian-and-kanye-wests-cars-burglarized/,2017-10-20
1110,Gossip,www.betrendsetter.com/demi-lovato-plastic-surgery-before-and-after-photos/,2021-04-18
1111,Gossip,www.thesun.co.uk/tvandshowbiz/4373157/brad-pitt-apologises-to-jennifer-aniston-for-leaving-her-for-angelina-jolie/,2017-09-01
1112,Gossip,variety.com/2015/tv/news/bruce-jenner-caitlyn-jenner-transition-new-york-times-story-1201513335/,2015-06-05
1114,Gossip,www.newidea.com.au/meghan-markle-prince-harry-twins-confirmed,2018-07-07
1115,Gossip,www.dailymail.co.uk/tvshowbiz/article-3962280/Jennifer-Lawrence-reveals-BFF-Emma-Stone-texted-single-day-year.html,2016-11-22
1116,Gossip,www.teenvogue.com/story/selena-gomez-doctors-office,2015-05-11
1117,Gossip,y1025.iheart.com/content/2017-08-01-kim-kardashian-sued-for-allegedly-stealing-lighting-technique-for-selfies/,2017-08-01
1118,Gossip,www.dailymail.co.uk/tvshowbiz/article-4205784/Paris-Jackson-goes-braless-split-boyfriend-emerges.html,2017-02-08
1119,Gossip,www.today.com/popculture/prince-harry-proposed-meghan-markle-cozy-night-while-roasting-chicken-t119321,2017-11-27
1120,Gossip,www.latimes.com/politics/washington/la-na-essential-washington-updates-trump-warns-north-korea-of-fire-and-1502220642-htmlstory.html,2017-08-31
1121,Gossip,closeronline.co.uk/celebrity/news/celebrity-conspiracy-theories-kate-middleton-urrogate-pregnancy-marilyn-monroe-o/,2016-04-07
1122,Gossip,www.vanityfair.com/style/2018/05/jada-pinkett-smith-gabrielle-union-feud-reconciliation,2018-05-04
1123,Gossip,www.vanityfair.com/style/2017/03/katie-holmes-on-parenthood-and-tabloids,2017-03-06
1124,Gossip,www.dailymail.co.uk/news/article-5140059/Meghan-Markles-parents-Tom-Dorias-wedding-revealed.html,2017-12-02
1125,Gossip,www.inquisitr.com/4893529/jessica-simpsons-bikini-body-pics-lead-to-bogus-depression-weight-gain-claims/,2018-04-28
1126,Gossip,www.teenvogue.com/story/gigi-hadid-victorias-secret-fashion-show-quit-china-ban-internet-reactions,2017-11-17
1127,Gossip,www.hollywoodreporter.com/news/harrison-ford-goes-trump-administration-environmental-honor-1054597,2019-09-03
1128,Gossip,www.girlfriend.com.au/scott-disick-is-being-tested-for-paternity-of-kylie-jenners-baby,2018-02-28
1129,Gossip,www.theguardian.com/science/brain-flapping/2015/nov/04/robin-williams-depression-and-dementia-the-clinical-picture,2015-11-04
1130,Gossip,www.mercurynews.com/2017/07/25/maybe-justin-bieber-wants-to-start-his-own-church-report-from-down-under-says/,2017-07-25
1131,Gossip,www.mirror.co.uk/3am/celebrity-news/caitlyn-jenner-to-marry-transgender-12459326,2018-05-01
1132,Gossip,www.dailymail.co.uk/tvshowbiz/article-5850863/Bindi-Irwin-sparks-engagement-speculation-Chandler-Powell.html,2018-06-16
1133,Gossip,player.fm/series/daily-update-jeff-bezos/rihanna-boyfriend-hassan-jameel-have-not-split-despite-claims-she-dumped-him,2018-06-02
1134,Gossip,www.usmagazine.com/celebrity-moms/news/george-clooney-shows-off-pics-of-his-twins-jokes-theyre-like-models/,2018-06-09
1135,Gossip,www.nbcnews.com/news/sports/venus-williams-after-wimbledon-loss-spain-s-garbi-e-muguruza-n783331,2017-07-15
1136,Gossip,www.thesun.co.uk/tvandshowbiz/celebrities/6644453/katie-holmes-jamie-foxx-split-wedding-tom-cruise/,2018-06-28
1137,Gossip,www.express.co.uk/entertainment/films/883266/Fifty-Shades-Freed-Jamie-Dornan-Dakota-Johnson-friends-feud-row-footage-watch,2017-11-23
1138,Gossip,www.goodhousekeeping.com/health/diet-nutrition/news/a47803/gordon-ramsay-weight-loss/,2018-01-30
1139,Gossip,www.ibtimes.com/meghan-markle-not-lonely-frustrated-she-adjusts-royal-life-2658937,2018-02-03
1140,Gossip,variety.com/2017/biz/news/hollywood-reacts-senate-healthcare-vote-debate-obamacare-1202506483/,2017-07-25
1141,Gossip,variety.com/2018/film/news/johnny-depp-rolling-stone-profile-amber-heard-1202853819/,2018-06-21
1142,Gossip,www.refinery29.com/2017/09/170724/sophie-turner-joe-jonas-dog-porky-basquait,2017-09-02
1143,Gossip,www.dailymail.co.uk/tvshowbiz/article-5736741/Selena-Gomez-Justin-Theroux-just-friends-Jennifer-Aniston-not-happy.html,2018-05-16
1144,Gossip,www.nbcnews.com/pop-culture/celebrity/george-takei-pranks-twitter-april-fool-s-congressional-run-n741621,2017-04-01
1145,Gossip,www.thedailybeast.com/katie-holmes-long-road-to-freedom-from-tom-cruise,2017-09-08
1146,Gossip,www.hollywoodreporter.com/news/george-clooney-opens-up-parenting-twins-denies-using-fertility-drugs-1034974,2019-09-03
1147,Gossip,www.foxnews.com/entertainment/2018/07/13/gwen-stefani-denies-reports-shes-struggling-to-sell-las-vegas-residency-tickets.html,2018-07-13
1148,Gossip,www.mercurynews.com/2018/08/22/jennifer-garner-watches-helplessly-as-ben-affleck-returns-to-womanizing-ways/,2018-08-22
1149,Gossip,www.intouchweekly.com/posts/khloe-kardashian-tristan-thompson-engaged-144470,2017-07-24
1150,Gossip,www.mirror.co.uk/3am/celebrity-news/angelina-jolie-could-lose-custody-12694671,2018-06-13
1151,Gossip,www.usmagazine.com/celebrity-news/pictures/kylie-jenner-and-travis-scott-relationship-timeline-w505074/,2023-06-27
1152,Gossip,www.ibtimes.com/brad-pitt-did-not-hit-margot-robbie-pre-oscar-party-2662821,2018-03-15
1153,Gossip,www.usmagazine.com/celebrity-news/news/meghan-markle-pens-emotional-essay-about-being-a-biracial-actress-w455378/,2016-12-12
1154,Gossip,www.lifeandstylemag.com/posts/sofia-richie-kourtney-kardashian-151741,2018-07-08
1155,Gossip,www.ibtimes.com/jennifer-garner-braves-rain-run-errands-after-ben-affleck-reunion-2659327,2018-03-03
1156,Gossip,www.ibtimes.co.in/miley-cyrus-pregnancy-singer-wants-have-baby-liam-hemsworth-750840,2017-11-26
1157,Gossip,www.who.com.au/kanye-west-confirms-he-got-addicted-to-opioids-after-undergoing-lipo-suction-surgery,2018-05-02
1158,Gossip,deadline.com/2017/11/larry-david-snl-monologue-concentration-camps-reaction-1202202297/,2017-11-05
1159,Gossip,www.newidea.com.au/suri-cruise-secret-plea-to-tom-cruise,2018-04-26
1160,Gossip,www.elle.com/culture/celebrities/a21094079/meghan-markle-prince-harry-baby-plans-report/,2018-06-06
1161,Gossip,www.cosmopolitan.com/health-fitness/a58235/selena-gomez-trainer-amy-rosoff-davis-diet-fitness-tips/,2016-05-10
1162,Gossip,www.newidea.com.au/jennifer-aniston-reportedly-pregnant-with-brad-pitts-baby,2018-05-31
1163,Gossip,www.dailymail.co.uk/femail/article-3688685/Thank-God-didn-t-end-Botched-Kylie-Jenner-admits-lips-BIG-started-plumping-pout-fillers-two-years-ago.html,2016-07-13
1164,Gossip,www.mercurynews.com/2018/04/11/ballistic-khloe-kardashian-may-be-having-early-contractions-family-rushes-to-cleveland/,2018-04-11
1165,Gossip,www.elitedaily.com/p/video-of-kim-kardashian-having-a-panic-attack-on-kuwtk-is-so-so-heartbreaking-2805601,2017-10-06
1166,Gossip,www.dailymail.co.uk/tvshowbiz/article-3799051/Khloe-Kardashian-32-flashes-band-wedding-finger-snuggling-new-NBA-beau-Tristan-Thompson-25.html,2016-09-20
1167,Gossip,www.foxnews.com/entertainment/2018/06/27/blake-shelton-opens-new-restaurant-in-nashville-it-seems-too-good-to-be-true.html,2018-06-27
1168,Gossip,www.lifeandstylemag.com/posts/miley-cyrus-jennifer-hudson-drama-145073,2017-05-17
1169,Gossip,www.thewrap.com/sandra-bullock-hollywood-sexism-considered-leaving/,2018-06-05
1170,Gossip,www.dailymail.co.uk/tvshowbiz/article-5852667/Spice-Girls-reunion-cancelled-AGAIN.html,2018-06-17
1171,Gossip,www.newidea.com.au/brad-pitt-jennifer-aniston-secret-meetups,2018-02-22
1172,Gossip,www.usmagazine.com/stylish/news/catherine-zeta-jones-carys-zeta-douglas-on-town-country-cover/,2018-08-01
1173,Gossip,www.nytimes.com/2015/11/22/magazine/the-women-of-hollywood-speak-out.html,2015-11-20
1174,Gossip,www.goodhousekeeping.com/beauty/fashion/a20976927/princess-diana-jewelry/,2018-05-31
1175,Gossip,variety.com/2018/film/reviews/a-star-is-born-review-lady-gaga-bradley-cooper-1202922858/,2018-08-31
1176,Gossip,www.hollywoodreporter.com/features/steven-spielberg-meryl-streep-trump-news-why-post-had-be-made-i-know-is-scared-1064361,2019-09-03
1177,Gossip,www.ibtimes.com/queen-elizabeth-didnt-blast-meghan-markle-diva-behavior-report-says-2701533,2018-07-21
1178,Gossip,www.express.co.uk/travel/activity/736598/south-africa-safari-travel-adventure-big-five-prince-harry,2016-11-26
1179,Gossip,www.dailymail.co.uk/tvshowbiz/article-4639014/Brad-Pitt-Sienna-Miller-cosy-Glastonbury-party.html,2017-06-26
1181,Gossip,www.billboard.com/articles/columns/latin/7640475/paulina-rubio-selena-gomez-dj-snake,2019-09-03
1182,Gossip,www.newidea.com.au/brad-pitt-crushing-on-margot-robbie,2018-07-04
1183,Gossip,www.elle.com/culture/celebrities/a22221490/taylor-swift-joe-alwyn-breakup-speculation-necklace-nyc-outing/,2018-07-17
1184,Gossip,www.express.co.uk/life-style/life/982862/kate-middleton-marathons-royal-rules,2018-07-02
1185,Gossip,www.intouchweekly.com/posts/sofia-richie-copying-kourtney-kardashian-154335,2018-02-14
1186,Gossip,www.mercurynews.com/2018/06/25/why-did-kanye-west-think-that-kim-kardashian-might-divorce-him/,2018-06-25
1187,Gossip,www.rollingstone.com/culture/culture-news/solar-eclipse-2017-lady-gaga-the-rock-katy-perry-more-react-119979/,2017-08-21
1188,Gossip,www.elle.com/culture/celebrities/news/a37120/tom-hiddleston-gushing-about-taylor-swift-mtv-uk/,2016-06-16
1189,Gossip,www.newidea.com.au/nicole-kidmans-miracle-baby,2018-01-15
1190,Gossip,screenrant.com/batgirl-movie-kristen-stewart-type-cast/,2018-07-23
1191,Gossip,www.latinpost.com/articles/42603/20150313/jada-pinkett-smith-jealous-husbands-will-relationship-margot-robbie.htm,2015-03-13
1192,Gossip,www.dailymail.co.uk/tvshowbiz/article-5788607/Emma-Stone-wears-red-hot-swimsuit-relaxing-eligible-bachelor-Justin-Theroux-France.html,2018-05-30
1193,Gossip,www.cbsnews.com/news/report-jennifer-garner-took-ben-affleck-back-to-rehab/,2018-08-23
1194,Gossip,www.lifeandstylemag.com/posts/gwen-stefani-blake-shelton-split-133031/photos/gwen-blake-4-235842,2017-04-18
1195,Gossip,www.bbc.com/news/entertainment-arts-41035371,2017-08-24
1196,Gossip,www.dailymail.co.uk/tvshowbiz/article-5014377/Selena-Gomez-Justin-Bieber-hang-LA-home.html,2017-10-25
1197,Gossip,www.vogue.co.uk/article/rihanna-coachella-2018-wardrobe-interview,2018-04-17
1198,Gossip,www.express.co.uk/news/royal/974024/Royal-wedding-2018-Meghan-Markle-wedding-dress-Stells-McCartney-bring-joy-austere-life,2018-06-14
1199,Gossip,www.today.com/popculture/julia-roberts-joins-instagram-simple-message-love-t132079,2018-06-28
1200,Gossip,www.thesun.co.uk/tvandshowbiz/1917422/kanye-west-net-worth-kim-kardashian-songs/,2018-10-12
1201,Gossip,www.billboard.com/articles/news/8249682/barbra-streisand-talks-metoo-a-star-is-born-remake-with-lady-gaga,2019-09-03
1202,Gossip,uinterview.com/news/who-is-pepe-munoz-details-on-celine-dions-alleged-news-boyfriend/,2018-08-05
1203,Gossip,www.usmagazine.com/celebrity-news/news/taylor-swift-nods-at-joe-alwyn-relationship-in-concert-speech/,2018-08-30
1204,Gossip,www.elle.com/culture/celebrities/a20122925/miley-cyrus-on-living-with-liam-hemsworth-pranks/,2018-02-05
1205,Gossip,www.mercurynews.com/2018/03/14/after-everything-ben-affleck-wishes-he-could-win-jennifer-garner-back-new-report-says/,2018-03-14
1206,Gossip,www.marieclaire.com/celebrity/a19655273/angelina-jolie-brad-pitt-divorce-finalized/,2018-04-02
1207,Gossip,www.dailymail.co.uk/news/article-4569118/Kathy-Griffin-feels-betrayed-CNN-s-Anderson-Cooper.html,2017-06-03
1208,Gossip,www.usmagazine.com/celebrity-news/news/hailee-steinfeld-denies-justin-bieber-dating-rumors-w480518/,2017-05-03
1210,Gossip,www.newidea.com.au/jennifer-aniston-confronts-brad-pitt-new-girlfriend-neri-oxman,2018-04-23
1211,Gossip,www.romper.com/p/is-beyonce-at-the-2018-grammys-twitter-is-searching-for-the-star-8041861,2018-01-29
1212,Gossip,www.wonderwall.com/celebrity/jessica-simpson-does-not-spend-100000-per-month-on-food-delivery-despite-report-3015152.article,2018-07-02
1213,Gossip,www.newidea.com.au/will-and-kate-christmas-coronation,2017-11-20
1214,Gossip,www.teenvogue.com/story/miley-cyrus-liam-hemsworth-wedding-rumors-fueled-matching-rings,2017-11-09
1215,Gossip,www.newidea.com.au/brad-pitt-moves-in-with-kate-hudson,2017-01-19
1217,Gossip,www.sheknows.com/entertainment/articles/1004789/the-new-lone-ranger-who-is-armie-hammer,2019-09-03
1218,Gossip,www.dailymail.co.uk/tvshowbiz/article-5804467/Sofia-Richies-dad-Lionel-threatened-cut-didnt-dump-cheating-Scott-Disick.html,2018-06-04
1219,Gossip,www.ibtimes.com/jennifer-garners-kids-have-not-met-josh-duhamel-report-says-2648147,2018-01-02
1220,Gossip,www.biography.com/people/mariah-carey-9542177,2020-10-02
1221,Gossip,time.com/5192470/royal-baby-name-louis-arthur-charles/,2018-04-27
1222,Gossip,www.intouchweekly.com/posts/ben-affleck-and-jennifer-lopez-alex-rodriguez-134094,2017-06-04
1223,Gossip,www.dailymail.co.uk/tvshowbiz/article-5175487/Pitt-Lawrence-enjoyed-late-nights-together.html,2017-12-13
1224,Gossip,www.intouchweekly.com/posts/alex-rodriguez-cheated-on-jennifer-lopez-153623,2018-01-30
1225,Gossip,www.dailymail.co.uk/tvshowbiz/article-3496277/Russell-Crowe-reveals-s-lost-impressive-24-kgs-stacking-weight-movie-role-Nice-Guys.html,2016-03-17
1226,Gossip,www.vogue.co.uk/gallery/cindy-crawford-kaia-gerber-modelling-advice,2018-01-23
1227,Gossip,www.harpersbazaar.com/celebrity/latest/a19692741/ryan-reynolds-blake-lively-split-rumors-response/,2018-04-05
1228,Gossip,www.cbsnews.com/news/royal-wedding-rules-the-dress-the-bouquet-traditions-meghan-markle-will-follow/,2018-05-17
1229,Gossip,www.dailymail.co.uk/tvshowbiz/article-6095635/Ryan-Seacrest-looks-lovingly-girlfriend-Shayna-Taylor-enjoy-yacht-time-France.html,2018-08-24
1230,Gossip,player.fm/series/dish-nation/ep-259-083018-kanye-west-tearfully-apologizes-for-saying-slavery-is-a-choice,2018-08-30
1231,Gossip,www.wsj.com/articles/the-examined-life-of-angelina-jolie-pitt-1446687750,2015-11-4
1233,Gossip,www.refinery29.com/2018/08/206132/katie-holmes-jamie-foxx-relationship-timeline-explained,2018-03-05
1234,Gossip,www.elle.com/culture/celebrities/a22580511/meghan-markle-first-royal-birthday-plans/,2018-07-28
1235,Gossip,www.dailystar.co.uk/showbiz-tv/music/534893/Cheryl-Justin-Bieber-collaboration-Chezza-Cheryl-Cole-Fernandez-Versini,2016-08-03
1236,Gossip,www.dailymail.co.uk/tvshowbiz/article-5901895/Katie-Holmes-steps-New-York-Jamie-Foxx-performs-Atlantic-City-split-denial.html,2018-06-29
1237,Gossip,variety.com/2017/tv/news/kardashians-e-renewed-kuwtk-salary-1202598189/,2017-10-24
1238,Gossip,www.hollywoodreporter.com/news/marion-cotillard-gets-lip-injections-movie-role-983945,2019-09-03
1239,Gossip,mashable.com/2018/05/30/kim-kardashian-meeting-donald-trump-prison-reform/,2018-05-30
1240,Gossip,www.thelist.com/110590/kate-middleton-meghan-markle-relationship/,2022-09-29
1241,Gossip,www.usmagazine.com/celebrity-news/news/teresa-giudice-opens-up-about-her-dinner-with-divorce-lawyer/,2018-01-11
1242,Gossip,www.usmagazine.com/celebrity-news/news/angelina-jolie-is-single-not-dating-real-estate-agent/,2018-03-27
1243,Gossip,www.express.co.uk/news/royal/962248/prince-william-royal-wedding-prince-harry-meghan-markle,2018-05-19
1244,Gossip,www.mirror.co.uk/3am/celebrity-news/kim-kardashian-shares-adorable-video-12855805,2018-07-04
1245,Gossip,www.dailymail.co.uk/tvshowbiz/article-4638124/Russell-Crowe-dating-Love-Child-s-Sophia-Forrest-22.html,2017-06-25
1246,Gossip,www.girlfriend.com.au/kourtney-kardashian-blasts-khloe-on-kuwtk,2018-03-05
1247,Gossip,mashable.com/2018/03/28/dawsons-creek-reunion-katie-holmes-joshua-jackson-love/,2018-03-28
1248,Gossip,variety.com/2018/tv/news/michael-strahan-sara-haines-good-morning-america-1202880388/,2018-07-21
1249,Gossip,www.smh.com.au/lifestyle/beauty/who-would-have-thought-kylie-would-be-the-most-successful-kardashian-20180712-p4zqyt.html,2018-07-12
1250,Gossip,www.thesun.co.uk/tvandshowbiz/6922995/lamar-odom-turns-down-celebrity-big-brother-2018-khloe-kardashian/,2018-08-02
1251,Gossip,www.express.co.uk/news/royal/995722/Thomas-Markle-Meghan-Markle-Prince-Harry-cut-him-off-paparazzi-scandal-Kensington-Palace,2018-07-29
1252,Gossip,onairwithryan.iheart.com/featured/ryan-seacrest/content/2018-08-23-why-debra-messing-was-nervous-to-star-in-searching/,2018-08-24
1253,Gossip,www.usmagazine.com/celebrity-news/pictures/katie-holmes-and-jamie-foxx-a-timeline-of-their-relationship-w482707/,2023-10-05
1255,Gossip,www.huffingtonpost.com/entry/chrissy-teigen-john-legend-phone-chargers_us_5a7c63e9e4b044b3821a25b5,2018-02-08
1256,Gossip,www.dailymail.co.uk/tvshowbiz/article-3946954/Andy-Cohen-recalls-Jennifer-Aniston-John-Mayer-s-awkward-run-claims-Friends-star-t-stand-ex-seven-years-split.html,2016-11-17
1258,Gossip,www.scmp.com/news/world/europe/article/2146295/meghan-markles-father-says-he-wants-walk-his-daughter-down-aisle,2018-05-15
1259,Gossip,www.usmagazine.com/celebrity-news/news/ozzy-osbourne-opens-up-about-cheating-on-sharon-osbourne-w503444/,2017-10-15
1260,Gossip,www.chicagotribune.com/entertainment/tv/ct-mov-how-we-talk-about-domestic-violence-movies-0216-story.html,2018-02-15
1261,Gossip,www.elle.com/culture/celebrities/a19479151/miley-cyrus-liam-hemsworth-secret-wedding-planning/,2018-03-19
1262,Gossip,www.usmagazine.com/celebrity-news/news/tom-cruise-reportedly-hasnt-seen-daughter-suri-in-years-w434605/,2016-08-17
1263,Gossip,marriedbiography.com/dating-affair-kristen-stewart-stella-still-happening-despite-rumors-split/,2023-12-01
1264,Gossip,www.foxnews.com/entertainment/2017/07/12/donald-trump-jr-releases-email-exchange-celebrities-on-twitter-react.html,2017-07-12
1265,Gossip,gulfnews.com/life-style/celebrity/hollywood/selena-gomez-terrified-of-recording-new-album-1.2220091,2018-05-12
1266,Gossip,www.telegraph.co.uk/news/2017/08/22/hollywood-bollywood-gender-pay-gap-revealed-highest-paid-actress/,2017-08-22
1267,Gossip,www.thesun.co.uk/tvandshowbiz/3375378/kourtney-kardashian-boyfriend-younes-bendjima-children/,2019-07-31
1268,Gossip,www.harpersbazaar.com/uk/celebrities/news/a19871290/rachel-weisz-daniel-craig-marriage/,2018-04-20
1269,Gossip,www.hollywoodreporter.com/live-feed/reese-witherspoon-jennifer-aniston-apple-drama-replaces-showrunners-1099570,2019-09-03
1270,Gossip,www.kinggossip.com/gossip-rumors/celebrities-react-donald-trump-press-conference-speech-bashing-media-bragging-about-administration-gossip-cop/,2023-06-21
1271,Gossip,www.usmagazine.com/celebrity-news/news/prince-harry-meghan-markle-were-exhausted-in-this-wedding-photo/,2018-05-24
1272,Gossip,marriedbiography.com/caitlyn-jenner-dating-someone-name-linked/,2023-12-01
1273,Gossip,www.ibtimes.co.in/kate-middletons-pregnancy-spoiled-prince-harry-meghan-markle-engagement-wedding-plans-742788,2017-09-20
1274,Gossip,www.ibtimes.com/truth-about-jennifer-garner-ben-affleck-planning-renew-wedding-vows-2712787,2018-08-30
1275,Gossip,stylecaster.com/beyonce-pregnant-fourth-child-video/,2018-06-14
1276,Gossip,www.cynopsis.com/051917-industry-reacts-to-death-of-roger-ailes-snl-vet-heads-for-earlier-pastures-catherine-zeta-jones-turns-to-drugs-for-lifetime-movie/,2017-05-19
1277,Gossip,marriedbiography.com/ashton-kutcher-and-mila-kunis-announce-their-divorce-reason-jealousy-in-their-married-life-career/,2023-12-01
1278,Gossip,www.celebdirtylaundry.com/2017/jamie-dornan-dakota-johnson-fifty-shades-darker-sex-scenes-horrible-reshoot-film-bad-in-bed/,2017-01-05
1279,Gossip,www.nydailynews.com/news/national/kim-kardashian-bound-begging-life-paris-robbery-article-1.2815551,2016-10-03
1280,Gossip,www.elle.com/culture/celebrities/a22329804/kourtney-kardashian-younes-bendjimas-instagram-comment-reaction-report/,2018-07-18
1281,Gossip,www.wonderwall.com/news/pregnant-miranda-kerr-has-reportedly-already-spent-250k-nursery-3010942.article,2017-11-30
1282,Gossip,www.newidea.com.au/inside-brad-pitt-and-jennifer-aniston-romantic-honeymoon,2018-08-31
1283,Gossip,www.elle.com/culture/celebrities/a12115489/selena-gomez-and-the-weeknd-relationship-timeline/,2021-04-01
1284,Gossip,www.harpersbazaar.com/celebrity/latest/a20094731/meghan-markle-engagement-ring-cost/,2018-05-02
1285,Gossip,www.newidea.com.au/jennifer-aniston-confronts-justin-theroux-lover-emma-stone,2018-06-07
1286,Gossip,www.nj.com/sports/index.ssf/2017/07/trouble_in_paradise_yankees_alex_rodriguez_jennife.html,2017-07-20
1287,Gossip,babe.net/2017/11/17/justin-bieber-apparently-wrote-a-love-bible-about-selena-gomez-and-its-sweet-but-super-weird-21596,2017-11-17
1288,Gossip,www.thewrap.com/caitlyn-jenner-experienced-sex-change-regret-might-de-transition-biographer-says/,2016-05-11
1289,Gossip,www.dailymail.co.uk/wires/afp/article-6109843/Myanmar-dam-overflow-floods-100-villages.html,2018-08-29
1290,Gossip,www.foxnews.com/entertainment/2017/04/22/2020-recap-caitlyn-jenner-confirms-underwent-final-surgery-in-gender-reassignment.html,2017-04-22
1291,Gossip,www.dailymail.co.uk/tvshowbiz/article-5465943/Kourtney-Kardashian-deletes-Insta-unfollowing-toy-boy-Younes.html,2018-03-05
1292,Gossip,www.dailymail.co.uk/femail/article-5651287/Will-Harry-Meghan-JOINT-stag-hen-do.html,2018-04-24
1293,Gossip,www.newidea.com.au/jennifer-aniston-dodges-question-about-justin-theroux-during-interview-with-ellen-degeneres,2018-02-17
1294,Gossip,comicbook.com/dc/2017/08/19/wonder-woman-2-cast-charlize-theron/,2017-08-19
1295,Gossip,www.bravotv.com/the-daily-dish/kim-kardashian-kanye-west-holiday-photo-2016,2016-12-27
1296,Gossip,www.womansday.com/life/entertainment/news/a60990/who-does-ryan-seacrest-date/,2017-12-27
1297,Gossip,www.usmagazine.com/celebrity-news/news/kourtney-kardashian-and-younes-bendjima-split-after-nearly-two-years/,2018-08-07
1298,Gossip,www.dailymail.co.uk/news/article-4746916/Kris-Jenner-s-fiance-says-sleeping-OJ-Simpson.html,2017-07-31
1299,Gossip,www.nme.com/news/music/justin-bieber-selena-gomez-back-together-2246433,2018-02-21
1300,Gossip,www.theguardian.com/tv-and-radio/2017/jan/28/gavin-rossdale-the-voice-gwen-stefani,2017-01-27
1301,Gossip,www.cosmopolitan.com/entertainment/celebs/a22625830/khloe-kardashian-boycotting-facetime-true/,2018-08-02
1302,Gossip,www.digitalspy.com/showbiz/star-wars/news/a831049/star-wars-mark-hamill-mocks-death-hoax/,2017-06-17
1303,Gossip,www.newidea.com.au/jennifer-aniston-furious-as-friend-emma-stone-spotted-getting-cozy-with-justin-theroux,2018-05-14
1304,Gossip,www.dailymail.co.uk/tvshowbiz/article-3594019/Ryan-Gosling-says-quit-smokin-filming-Nice-Guys.html,2016-05-17
1305,Gossip,deadline.com/2018/06/johnny-depp-fraud-lawsuit-no-delay-rolling-stone-interview-1202415951/,2018-06-22
1306,Gossip,www.glamour.com/story/ryan-reynolds-responded-again-to-rumors-of-blake-lively-split,2018-04-04
